hour_of_day,day_of_week,month,is_weekend,patient_age,patient_sex,imd_quintile,comorbidity_count,previous_ed_visits_12m,re_attendance_72h,arrival_mode,pre_alert_received,chief_complaint,triage_category,news2_score,nhs_trust,ics_region,trust_type,bed_occupancy_pct,beds_available,staff_ratio,daily_ed_attendance,shift_total_arrivals,shift_ambulance_arrivals,ambulance_handover_delay_min,handover_breach_gt30min,wait_time_to_assessment_min,ed_los_min,boarding_delay_min,queue_length_estimate,capacity_pressure_index,patient_acuity_score,wait_equity_delta_min,deteriorated_in_ed,admitted,occ_x_triage,wait_per_staff,acuity_x_cpi,los_over_threshold,night_high_occ,ambul_handover_stress,is_winter,boarding_per_los
0.02450748,-0.21767268,-0.3347396,0.08957293,0.00022092898,-0.11053814,-0.104037665,0.007149319,-0.20920159,0.0064213546,-0.24860163,0.004867533,-0.13463691,-0.35119358,-0.099431455,-0.2588369,-0.02258374,0.15968151,-1.0113108,0.25805423,-0.44394076,0.052030142,-0.15981014,0.0145345135,-0.7713308,0.07406787,0.41735092,0.37954384,-0.29051483,-1.5345638,-0.23672394,-0.023575887,0.05303209,0.0044121314,0.033503305,-0.09895849,0.29560283,-0.3042116,0.4009437,-0.00053239113,-0.0071424833,-0.0020893442,-0.042704683
0.032260194,-0.049852405,-0.2491318,0.096486025,-0.007978125,0.07534182,0.002137207,0.080661856,-0.042983707,0.0064822077,-0.16717486,0.006193472,-0.071389295,-0.50295526,0.12640865,-0.33572972,-0.10633324,0.17941335,0.71373487,0.16596067,-0.028359802,-0.0056367316,0.054113425,0.017275339,-0.008481622,0.060587976,0.85648376,0.9895567,0.25369585,2.7210023,0.010031428,-0.34152493,0.0059025036,0.0036315932,0.012266645,1.4718875,0.15158466,-0.2611764,0.7908308,-9.128882e-05,-0.0038567034,-0.0023344052,0.021263829
-0.0025054826,-0.25157356,-0.027303377,0.11081365,0.020483341,-0.18823214,-0.14201458,0.102175996,0.033118878,0.009159159,0.31356293,0.015748676,-0.07279089,0.31421828,-0.48142722,-0.07094961,-0.22345062,0.14635946,0.52050996,0.35266337,0.14104609,0.050555233,-0.12238983,0.012195038,-0.26522657,0.05812478,0.3927155,-0.15375595,-0.104196265,2.3726237,0.10917853,0.31401718,-0.02866975,0.0044921436,0.068708956,-0.84393823,-0.090853706,-0.0014360214,-0.49141833,-7.748726e-05,-0.030595677,0.16379568,0.0007775073
0.021140227,-0.15603957,-0.094226815,0.09799856,-0.016785624,0.101937205,-0.052380856,0.056793284,0.014783003,0.0111133335,0.37032375,0.016375985,-0.10564507,0.3175175,0.12586074,-1.0488051,0.4296685,0.24303001,0.56635034,-0.05302035,-0.3402909,0.025639549,-0.073305875,0.019237285,-0.41984534,0.07458387,-0.03563863,-0.6679158,0.50695765,-1.5770748,-0.009943224,-0.23552537,0.046429973,0.004451771,-0.30664432,-1.740677,-0.08900928,-0.011290422,-0.6913796,-0.00010180685,-0.0055979635,0.0082928855,0.0698225
0.01965173,-0.2392638,0.6256205,0.11612515,-0.053058594,0.08604297,0.014350618,0.06979592,-0.20609188,0.0059129554,0.44746193,0.013091978,0.040243767,0.26215324,-0.065211944,-0.5104688,0.10454226,0.16170302,-1.0144871,0.07860752,-0.16699475,0.00011958188,-0.12330181,0.0049136356,-0.71645075,0.06617601,0.5808678,-0.44526544,-0.20434497,-1.4586395,-0.116466716,-0.16280836,-0.00645704,0.0031533963,0.057495963,-1.8178273,0.06177204,-0.12722537,-0.6784088,-0.00013604997,-0.056666385,-0.11461165,-0.021238895
0.0071544154,-0.1318943,-0.096022226,0.1013817,-2.8268114e-06,0.084044784,0.038721852,0.03779048,-0.008067429,0.011392274,-0.19789526,0.0056916047,0.045631513,-0.20897368,-0.41719338,-0.7343129,0.37473035,0.16296713,0.40256438,0.28665468,-0.52576524,0.0177627,-0.058472168,-0.0030758593,-0.5077905,0.06945038,0.71771455,-0.0811204,-0.29107302,2.3330038,0.06700451,0.31994915,-0.041617177,0.0036184771,-0.2997083,0.35284013,0.26506963,0.14137478,-0.1916277,-0.0001898902,-0.0050091245,0.039303485,0.013491888
0.028227057,0.30370858,-0.0019341696,-0.01783134,-0.03837305,0.056028076,0.003773482,0.0781589,-0.0035978958,0.007808814,-0.22450101,0.0046277875,-0.02215685,-0.2344747,0.17123874,-0.46034318,0.08404034,0.14260559,-0.97196496,-0.07999748,-0.46788222,0.025535602,-0.2709862,-0.014762977,-0.6900749,0.065835185,0.13992183,-0.044098932,-0.89582264,0.26844066,0.03139675,-0.7289449,-0.013834827,0.001596062,-0.19742393,-0.14017761,0.2623312,-0.38478714,0.03158372,-6.123392e-05,-0.0318384,0.32289067,-0.14948627
0.006964862,-0.09736981,-0.17610426,0.109546594,-0.0018413005,-0.13226649,-0.010491835,-0.17130667,0.014865675,0.0074190195,0.2519244,0.015621792,0.023399152,-0.46933612,0.17146762,0.19230151,0.15538353,-0.476484,-0.9875988,-0.1344598,-0.22024919,-0.05245139,-0.17489305,-0.002121198,-1.1314754,0.074298084,-1.0789452,0.3136048,-0.63842446,-1.5605049,-0.100258574,-0.14589462,0.0531204,0.005324636,0.048616752,-0.11352285,-0.27799705,-0.53767306,0.38588417,-0.00026981873,-0.011287116,0.010315846,-0.043701462
-0.23357616,-0.1357742,-0.09804248,0.098796904,-0.041248288,-0.15494937,0.053714197,0.06397906,0.03359301,0.0038875923,-0.24062547,0.006228202,0.0047877757,0.30390683,0.15549101,0.019250182,0.18738335,-0.5238635,0.6427928,-0.20783396,0.06768095,-0.028816639,-0.06997132,-0.04937647,0.08904394,0.07444695,-0.09472332,0.43162793,0.13764967,-1.5493579,-0.13056238,-0.24947028,-0.053136386,0.0060513956,0.043603145,-0.8136458,-0.30206472,-0.375634,0.5591806,0.04220628,-0.0057712067,-0.004393913,0.011588632
0.026694598,-0.24981597,-0.34937528,0.09004651,0.044957463,0.07362786,0.004696262,0.038014174,0.026144257,0.00584312,-0.2764473,0.007492168,0.05144699,-0.20938306,0.1382111,-0.36041284,0.08800635,0.19434568,0.06850297,-0.5293431,-0.11848399,-0.02127002,-0.09026299,0.034532692,-0.30022755,0.078869864,0.37754345,-0.3350885,0.36398786,-1.5200936,-0.11336335,-0.72711384,-0.015859732,0.004076881,-0.16368376,-0.05801497,-0.14320031,-0.3610012,-0.7975676,-0.00011810752,-0.0074105994,-0.005050551,0.039486814
-0.053281933,-0.09648415,-0.29430208,0.09311791,0.068086535,0.10901592,0.019785114,0.09926752,0.027906142,0.008060549,-0.3518171,0.0070790946,-0.33154988,-0.19371408,0.21801503,0.058058668,-0.1758508,0.050705526,-0.32058138,-0.26936442,-0.38429025,0.01700179,0.23428133,-0.049125668,-0.33286858,0.07463089,0.22222687,-0.49301693,-0.38699496,-1.0522107,0.1611129,-0.83121777,0.0023245777,0.0039614635,0.061875258,-0.10455541,0.21374317,-0.11824781,-0.5991652,-0.00049515936,-0.00896216,0.0022361248,0.004835362
-0.00893423,-0.1449471,-0.010067277,0.09699443,0.061071645,-0.08742751,0.024534773,0.06541473,0.024849225,0.006006915,0.5311784,0.013548374,0.055757854,-0.31332216,-0.35480255,0.13350028,0.14989972,-0.4053008,0.44903162,0.27804646,2.3359878,-0.016245883,-0.1889631,0.020729937,1.5637408,0.006719351,-0.85559607,0.85002613,0.19883965,-0.053939566,0.048953157,-0.16056453,0.097842604,0.002990284,0.018854553,0.31024554,-0.06287193,0.082391195,0.8407648,-9.1855996e-05,0.81799924,0.9694493,-0.002439382
-0.22385831,-0.07369941,-0.103422575,0.11357683,0.0064519052,0.067909695,-0.10161874,0.03891766,-0.17045493,0.0052697523,0.1563193,-0.1396085,-0.06033727,-0.30440283,0.13836904,-0.79086286,0.3087672,0.22063723,0.3788742,-0.05975033,-0.24423021,0.017623158,-0.06929755,0.012328371,-0.5923453,0.069811866,-1.1996413,-0.31917343,0.34042025,-1.5667101,-0.14207256,-0.66774744,0.09711495,0.002664359,-0.19550729,0.12925993,-0.42361873,-0.42610675,-0.46916625,-0.0023780381,-0.008964875,0.001011809,0.0089980345
0.039398514,-0.25195864,-0.36456057,0.092672385,0.027230116,-0.14541969,0.057865314,-0.104419984,0.028600946,0.0021840923,-0.22465414,0.005588571,-0.054607697,-0.38220426,0.18285404,0.08091794,-0.06520554,-0.34640378,0.17054047,-0.17373218,-0.09160362,-0.017433014,0.23107098,0.029647885,0.19973223,0.07736141,0.54306954,0.3623492,-0.43290758,-0.62550336,-0.008946135,0.041847575,-0.050466307,-0.11940462,0.032292634,0.111300476,-0.06020866,0.0568356,0.3381792,-4.820834e-05,-0.006750958,-0.011601855,-0.03270155
-0.14744851,-0.14077337,-0.1109586,0.09649594,-0.020665806,0.10115441,-0.04777425,0.07825541,0.012663098,0.0060405806,0.2492853,0.017273903,0.040178113,0.05256147,0.143214,0.1392856,-0.22764851,-0.3881199,-0.2510687,-0.31009677,-0.12968299,-0.05877062,0.17761908,0.010148334,-0.6367796,0.07970758,-0.88361704,0.17437883,0.07305242,-1.5092269,-0.030571137,-0.34020013,0.1141253,0.006588597,0.05338121,-1.9713763,-0.3209203,-0.03326015,0.22459324,-9.802534e-05,-0.0071764463,-0.014795392,0.04572208
-0.0015037989,-0.16466947,-0.21916004,0.09938369,0.018069835,0.1072989,0.036001682,0.1267063,-0.03707008,0.008522078,0.3945598,0.022643352,-0.013012964,0.28976777,-0.39178663,-0.50682896,0.088574134,0.24365322,-0.9310169,0.32597247,-0.12227334,-0.009970105,-0.11974362,0.008739602,0.31912592,0.06449362,0.44017282,-0.21256576,-0.08729089,1.1476272,-0.12360648,0.01031447,-0.0030361926,0.0049160453,0.07078296,-1.5225258,0.026477931,-0.0891842,-0.631054,-7.432231e-05,-0.004938054,0.0037942312,0.030553777
0.03432198,-0.1846203,0.32600272,0.11517932,-0.023794921,-0.1541608,0.009566788,-0.16543113,0.03725458,0.0063465857,0.27033928,0.016901862,0.049134523,-0.38853905,0.15162219,-0.7289836,0.3160425,0.15155023,0.10657354,-0.10453943,-0.094972916,-0.0073574344,-0.059629105,0.03050841,-0.81235987,0.061430477,0.069054365,0.24097714,-0.75122225,-1.3593423,-0.12883435,-0.17956054,-0.04346842,0.004444422,0.03209803,-0.09742398,-0.23046686,-0.47345906,0.33355454,-0.00028376433,-0.042739626,-0.07040988,-0.04640922
0.0219023,-0.095272526,-0.49254912,0.093941025,-0.005878199,0.09183394,-0.05930331,0.070054054,0.025863526,0.0054919864,0.3055056,-0.20197392,0.024207337,0.19855626,0.15188476,0.040855084,0.18192996,-0.5745184,-0.985525,-0.42155612,-0.15907185,-0.0024138119,0.09356447,-0.019594599,1.2710934,0.043286383,0.18199944,-0.08113772,-0.39197654,-1.464778,-0.02680376,-0.36188668,0.027147721,0.004170283,0.051600013,-1.9417535,-0.076782435,-0.16638234,-0.13683876,-0.00012283711,0.24627772,-0.49171138,0.0106273545
-0.009393011,-0.12118115,-0.025856294,0.10103916,-0.018473057,0.049368065,-0.18820317,0.12143579,0.009084932,0.0044156727,0.22421701,0.017223125,0.07120567,0.08987331,-0.30708823,0.14546624,-0.18070897,-0.38452643,0.29602334,0.27784747,3.5177093,0.010430785,-0.0100936135,0.032322194,-0.14746776,0.063421,-0.8236905,-0.018091246,-0.30114985,0.6699416,0.2406488,-0.019435374,0.021468185,0.0034783627,0.0327062,-1.1268289,-0.26582792,0.48539612,0.050816156,-5.6430483e-05,-0.0030014715,0.035748217,-0.017270949
-0.024361428,0.07714041,-0.32165384,-0.033273384,0.035413694,-0.08730569,0.05902135,0.0790239,0.025323767,0.0031291738,-0.17024337,0.0054452415,0.034649298,0.23438029,0.13155381,-0.65516216,0.27696958,0.17508543,0.2156644,-0.27359056,3.569621,0.02894195,-0.047246374,0.016866488,-0.23218226,0.068324596,0.8042685,0.6812128,-0.4691937,-1.0567725,0.08508497,-0.20022279,-0.053102043,0.004241032,-0.18760262,-1.5958557,0.80133164,-0.0022317222,0.64693564,-0.0003999404,-0.0044269064,-0.01748256,-0.1097475
0.0115761785,0.08285694,-0.31024125,-0.03631768,-0.02148567,0.077917926,0.060301032,0.053993642,0.01869122,0.0032757225,-0.21790959,0.005748478,-0.08852159,-0.22196423,0.124886595,0.08581018,-0.08859193,-0.2970715,-1.0758094,-0.15602022,-0.24042423,-0.0036625953,-0.17442934,0.032925356,-1.1380103,0.0743718,0.35738564,-0.87239504,-0.07810694,-1.5678198,-0.16035685,-0.68350285,-0.04509254,0.004532838,0.041664883,-0.10903207,-0.045952126,-0.29163715,-0.73572,-9.8538745e-05,-0.008536307,-0.006399095,-0.020863626
0.02952582,-0.12016626,-0.3508939,0.09094516,-0.00016983118,-0.13661355,0.022014646,-0.016575512,0.04026983,0.008138846,-0.23417215,0.0063126613,-0.14217235,0.26157537,0.124838755,0.18150352,0.15214898,-0.6223112,-0.9654891,0.09065298,-0.4182609,0.017967328,-0.13062033,0.05268477,0.23671316,0.077588856,0.2798073,-0.27182737,0.21234514,-1.5659424,-0.13410373,0.015463834,-0.03840303,0.004621166,0.044422984,-1.9705455,0.25483787,-0.07050028,-0.65726215,-9.789004e-05,-0.009123184,-0.010180521,0.010828232
-0.009965899,0.24018915,0.46214005,-0.035448994,0.020110065,0.03361006,-0.093314834,0.04629178,0.03734455,0.00517097,-0.64064634,0.0045029605,-0.11516957,-0.19165552,0.18048778,0.2121639,0.14702363,-0.5040691,-0.093673505,-0.15955155,-0.027826823,-0.012580376,-0.37711805,0.018507998,1.4227064,0.0509221,-0.018219914,-0.3026139,-0.55853057,-1.474098,-0.12728156,-0.7611462,0.06650304,0.0032829281,0.016884744,-0.11719902,-0.20676577,-0.40774179,-0.42445,-0.00052463805,-0.06830954,-0.05133597,-0.024624616
0.01576241,0.15914476,-0.10976844,-0.038692985,-0.0029338815,0.09466397,0.071386985,-0.068887495,0.037066776,0.008547901,-0.286826,0.0062529934,0.024134675,-0.17102243,0.08536983,-0.30546236,-0.07400524,0.21387498,-1.2101978,-0.26454896,-0.34370333,-0.03209545,-0.12960584,-0.018885272,0.19269463,0.0771445,0.66039664,-0.23141356,0.11746059,-1.5865254,-0.12921228,-0.4013007,-0.017579112,0.00396308,0.05724348,-0.10503814,0.34739998,-0.29151642,-0.6585631,-9.05136e-05,-0.009157879,-0.019157067,0.08834182
-0.023661263,-0.11407953,-0.1568402,0.0973745,-0.02681951,-0.22519073,0.089401744,0.072393686,0.027481664,0.0063491245,0.1616328,0.016392462,0.05743658,0.12722296,-0.0640021,-0.45151132,-0.15950876,0.20311521,0.541026,-0.18321058,-0.18101765,0.061858565,-0.012798938,-0.026955277,-0.31026122,0.076425135,0.18161377,0.19335167,0.28276604,-1.6076401,-0.031819656,-0.19190814,-0.054178722,0.006210248,0.0677919,-1.8800006,-0.101658344,-1.3504134e-05,0.34302557,-0.00027329876,-0.004886942,-0.0031700537,0.04325018
0.019739145,-0.2445911,-0.045005977,0.096381344,0.01937918,0.08415279,-0.10305441,-0.014673571,0.03857259,0.005932032,-0.27609405,0.005923636,0.012358685,-0.43474922,0.03531581,0.107449934,-0.10244367,-0.38678333,-0.42198426,-0.31224737,-0.27152395,-0.04184012,0.03343142,-0.03375827,0.82532966,0.22215284,-0.097045586,0.107344836,0.15748456,-1.4086903,-0.024347994,0.21262428,0.038387593,0.0052539157,0.03663488,0.03646439,-0.13159679,0.12282685,0.19042355,-8.13982e-05,0.0005901839,0.018222334,-0.010705218
-0.01910567,0.14209747,-0.32658604,-0.04144787,0.028738374,-0.09520464,0.06580638,-0.06622666,-0.19152725,0.004750123,-0.22508189,0.0050111734,0.030732088,-0.26778066,0.08245316,0.049010023,0.19942099,-0.49820438,-0.99749386,-0.141513,-0.16937248,-0.12495426,-0.12253007,0.012462972,0.1555294,0.08121756,-0.35015395,-0.26150236,0.45308208,-1.6414806,-0.11175525,-0.4727763,-0.044723406,0.0038883793,-0.120425306,-0.102403514,-0.22331686,-0.358779,-0.37293422,-6.913376e-05,-0.012582231,-0.007114437,0.009633111
-0.074991494,-0.10231292,-0.26997173,0.090534545,0.012493718,-0.072652556,0.042578492,0.089389384,0.03599152,0.0032158156,-0.20873976,0.0052553327,0.017975098,-0.39379647,-0.33904448,0.10614622,-0.07175521,-0.3089301,-0.28896645,-0.20961577,-0.07366017,0.018118655,-0.046294026,0.0013750414,-0.040519137,0.07585136,0.68012273,1.1518717,-0.35410127,-1.5154148,-0.078670755,0.07563775,-0.030185232,0.0051338403,-0.07639853,-0.0478434,-0.04239337,-0.0056898342,1.0697501,-0.0001266194,-0.0062396345,0.009521871,-0.041228928
0.01505568,0.29899973,0.483884,-0.023020074,-0.06779368,0.08794245,0.06585096,-0.05350798,0.031640302,0.0070193717,0.3078731,0.012074982,0.039878655,-0.17068169,0.17231148,0.21103205,0.12540124,-0.5661664,-0.9408846,-0.14512263,-0.44470954,0.044908248,-0.16165285,-0.00981561,-0.31900725,0.056270137,0.7351651,-0.5780665,1.0439768,-0.9435736,0.16661419,-0.13224447,-0.0020069543,0.0022988617,0.06932813,0.05686978,0.25856254,0.07959071,-0.56105083,-0.00025708994,-0.040066034,-0.06404641,0.1181699
-0.034573145,-0.16060704,-0.12904197,0.09675822,0.019040769,-0.16766886,-0.091452986,0.052986924,0.038835123,0.005437332,-0.1987488,0.005258655,0.044709057,0.020474507,-0.079176046,-0.49362868,0.080982685,0.15568708,0.55808777,0.11077719,-0.37051085,0.021988992,-0.13768579,-0.011520915,-0.044236135,0.072958454,0.75852937,-0.2068719,0.5334817,-1.419423,-0.010160786,-0.10340579,0.017331198,0.003614466,-0.20162769,1.470268,0.36091685,-0.041076303,-0.36259875,0.0006427182,-0.0055061183,0.017608222,0.012021337
-0.13276541,0.14425957,-0.08764601,-0.0388997,-0.005782385,-0.2370006,0.020616166,-0.07830942,0.010447833,0.010499363,0.2630424,0.014674871,0.046511196,0.07910275,0.12711373,0.19804886,0.12024315,-0.5667253,0.14499791,0.108383216,-0.2441128,-1.4285033e-05,-0.15946025,0.05526334,-0.4210549,0.077448525,-0.1368318,0.44787762,-0.40361685,-1.4713104,-0.08662654,0.4245074,0.057042453,0.0067018378,0.05524571,-1.6066468,0.16346578,0.06896991,0.4897728,-0.0002932234,-0.0040621106,-0.00066200143,-0.04360259
0.010490813,-0.1514836,-0.018010398,0.09761656,0.023409441,0.07641104,0.084687136,0.07909808,0.039629858,0.0076558613,-0.1710318,0.007714237,-0.07549924,1.5075772,-0.27227318,0.073188365,-0.14553213,-0.29104787,0.30934554,0.013200287,-0.3649265,-0.06925733,0.17839868,0.010273185,-0.47603333,0.068060964,-0.10952902,1.0505615,-0.17214273,2.562189,0.14859591,0.8092455,-0.02079794,0.0041731438,0.036529403,-0.8752328,-0.032488786,0.61047983,1.1567848,-6.435257e-05,-0.0040318836,0.04092792,0.011869695
-0.057835553,-0.3337586,0.017739436,0.07631096,-0.036481295,-0.09735747,-0.007058403,0.071926944,0.0015375748,0.006984204,-0.3604454,0.003987221,0.04195304,-0.246736,0.13604803,0.054004837,-0.13976912,0.06888843,-0.9341773,-0.3158654,0.092852004,0.021098541,0.39241472,-0.11930395,1.6200818,0.036816604,0.39528188,0.50237197,-0.40736616,-0.2492919,-0.074263155,-0.6815834,-0.010656483,0.0028183875,-0.09429632,-0.056377877,-0.083133586,-0.22525913,0.55715674,-0.000116111216,-0.03670165,0.5146787,-0.045995694
-0.006967819,-0.21521026,-0.04290825,0.10667398,-0.0011102004,0.13512671,-0.08170408,0.080059,0.034507446,0.009602169,-0.34204412,0.008342181,0.034040257,-0.25249156,-0.111123085,-0.5140636,0.077120565,0.21021321,0.22728042,0.0058083427,-0.42997757,-0.06415534,-0.053597726,0.018381309,-0.5273651,0.072276555,0.06428907,-0.6128594,0.024830686,-0.5949748,0.09896644,-0.22007984,0.0553228,0.0018491868,0.06725087,0.15878935,0.24833927,0.032802816,-0.63544536,-4.9466264e-05,-0.036786254,0.13868083,-0.009415816
0.044944797,-0.10908755,0.53417856,0.11356568,-0.06575331,0.07019935,0.017611947,0.09230909,-0.1597875,0.005950687,-0.18147211,0.0059328037,-0.13722277,-0.29324487,-0.1072697,-0.691125,0.2928792,0.13957989,0.3209314,-0.103192985,2.9689384,0.049650744,0.0077138455,0.019754564,0.2799981,0.05954188,-0.14942478,0.666381,-0.23818414,-0.9822047,2.01409,-0.19444686,0.16062947,0.0018663644,0.012155205,0.3023092,0.6273368,0.32062152,0.734054,-0.0005125914,-0.031688068,-0.16888717,-0.0067520076
0.008172776,-0.13106485,-0.011522804,0.10508663,-0.1246232,0.09416262,0.09147846,0.058023565,0.029379008,0.010105476,0.20714544,0.022408467,0.047105677,1.5378555,-0.29188424,-0.064631835,-0.1855023,0.10314936,0.3540345,0.2145997,0.13483879,-0.018731762,-0.015157649,-0.018844383,0.17307998,0.060906444,-0.5700769,0.8505949,0.3871184,2.2424505,-0.2829853,0.80919915,0.008347949,0.0057394863,0.05227541,-1.0637796,-0.24535611,0.34101054,0.9664368,-7.4571464e-05,-0.0022663462,0.022758286,0.08992546
0.0018084282,-0.13423644,-0.23727258,0.10096858,-0.02395605,0.10109678,0.0114290295,0.024421068,0.036333267,0.0061496724,-0.55804193,0.008582662,0.05594605,-0.2408686,-0.13152921,0.10884891,-0.13428585,0.058911767,-0.07642836,0.15734367,-0.058023646,0.013538034,-0.14953062,-0.03433606,1.2519236,0.008355424,-0.17894623,-0.94401246,-0.33258379,-0.39193735,-0.16496888,-0.06433538,-0.04928374,-0.1831749,0.0625261,0.11281264,-0.16612609,-0.2350129,-0.7100697,-5.6915065e-05,0.007803581,-0.029079262,0.008244588
-0.1546602,-0.14898339,0.042841844,0.10512016,0.048034396,0.08562672,-0.06666414,0.061192,0.012464275,0.005955166,-0.2977925,0.005746396,0.05025418,0.20723668,0.17348309,-0.049500242,-0.20415078,0.10286218,-0.9199363,-0.21409665,-0.072145864,-0.012549052,-0.16956726,-0.003384116,-0.08914025,0.072507784,-0.8274724,-0.3206178,-0.2874386,-1.4613878,-0.12244553,-0.24423617,-0.054787986,0.0038844505,0.04419425,-1.7911462,-0.36033788,-0.41072622,-0.4331638,-0.0014057326,-0.055167384,0.27469254,0.003707819
0.037811574,-0.1333372,-0.2944097,0.08946804,0.006457808,-0.18458308,-0.12987693,0.06677758,0.033476926,0.006159473,-0.20709415,0.006148461,-0.15235949,0.15026397,-0.3126729,-0.31966853,-0.045052048,0.18878187,0.652081,-0.19513671,-0.39967212,0.057640895,-0.07532164,0.01600452,-0.5953497,0.079212755,0.041521523,0.1022739,1.2995628,-1.4704833,0.010497926,0.09821698,0.009318944,0.005174263,0.05664194,-1.3405392,0.18141454,0.10479142,0.1486403,-0.0004544093,-0.005168488,0.026690984,0.0824415
0.019597605,0.032597676,-0.024898736,-0.058293063,-0.020940548,0.09595867,0.065182425,-0.06305909,-0.008888862,0.010223237,-0.4106459,0.0061263246,0.023927683,-0.45432413,0.04040733,-0.060754947,-0.16845968,0.09987985,-0.30704865,0.30794054,-0.21295916,0.025251515,-0.16534494,0.020007623,0.030615559,0.0693182,-1.5254784,0.03931341,-0.4346459,1.7132733,-0.14823414,0.26787537,-0.06915372,0.0060453145,0.061660044,-0.009147047,-0.4150725,0.010081996,0.03676186,-2.946724e-05,-0.006805387,-0.0030649027,-0.0075879437
-0.11149294,0.14734416,-0.4252939,-0.03240291,0.005368845,-0.13750595,-0.0713004,-0.05414194,-0.008685046,0.008183303,-0.29054257,0.0054926677,-0.17942041,-0.27864733,0.16362564,-0.3353775,-0.04442319,0.16256256,0.49124077,-0.24267668,-0.41042447,0.02389066,0.30165836,0.012080954,0.28579864,0.07710587,-0.53253794,-0.2288025,-0.58872795,-0.29936093,0.30646205,-0.39065918,0.072825864,0.00087378593,0.028349183,0.32251638,-0.13543701,0.07284046,-0.26229653,-0.0006668001,-0.011920694,-0.2052889,0.00970866
-0.084361404,-0.13551393,-0.053643983,0.10079996,-0.051067423,-0.103606224,-0.15099406,0.08389111,-0.016749708,0.0072475523,-0.21015298,0.005836139,-0.037420023,0.12233775,-0.1644149,0.13043402,0.13325465,-0.40960148,-0.80082166,-0.10834178,-0.445241,-0.051081114,-0.10727554,-0.021859718,-0.49407965,0.07908941,-0.56406134,-0.3562347,-0.7017546,-1.4923778,-0.13652724,0.6760861,0.05965784,0.0038156717,0.03296078,-1.1187353,-0.24390702,0.22139037,-0.5095576,-0.00017422957,-0.011916747,0.0045494274,-0.029592961
0.03560161,0.18399899,-0.058999076,-0.033070154,-1.775533e-05,0.074476145,0.002594106,0.04682898,0.0286954,0.0043014335,0.12573016,0.015028271,-0.0847229,-0.20688823,-0.12093036,-0.38491246,0.0008492439,0.1635257,-1.0598422,-0.13342535,0.045736533,0.031832322,-0.14519557,-0.028495513,-1.1396463,0.06813243,0.18185857,-1.0709132,0.917293,-1.688521,-0.22418243,-0.50140065,-0.00025493512,0.0025654004,-0.16458245,-0.061302457,-0.2074935,-0.3039113,-0.70578647,-0.000118597556,-0.008494168,-0.0076012816,0.13075535
0.015856795,-0.4622607,0.6402187,0.08264839,0.004976971,0.062063657,-0.14225376,0.11168998,0.026625969,0.0042183585,-0.3026642,0.005087989,0.023001391,-0.23695639,-0.3475854,-0.43534988,0.07039806,0.1320651,0.42731297,-0.26851487,-0.007972424,-0.07477268,0.39382052,-0.01205904,-0.13000455,0.064390674,0.9040169,-0.5466941,-0.17362495,-1.5756975,-0.13255206,0.090954386,0.086243995,0.0034637796,-0.23953828,0.20154954,-0.019709338,-0.013873291,-0.65107346,-9.793927e-05,-0.0458731,-0.11207361,0.030839862
-0.010392642,-0.14286347,-0.39026484,0.09343028,-0.00019891583,-0.11376358,-0.1301431,-0.17235927,0.009228985,0.007232194,0.24657843,0.0173854,0.044454344,-0.32629153,0.21068792,0.068754114,-0.19173014,0.014452097,-0.9875296,-0.52438974,-0.38151106,0.012393932,0.15928827,7.212645e-05,-1.0346425,0.07738835,-0.24677068,-0.22678556,-0.51249105,-1.5577857,0.075623736,-0.14167869,0.06895357,0.0050665326,-0.20754784,0.09915776,-0.15901084,0.07340816,-0.3816727,-0.00012274188,-0.007144035,-0.006761882,-0.03740218
0.003240456,-0.18985486,-0.15328994,0.0995535,-0.013832447,-0.22286919,0.02847859,0.083165176,0.035532862,0.008221339,0.5475148,0.018075334,0.024564601,-0.2112495,-0.39394096,-0.017279135,-0.2336775,0.122264765,0.5023392,0.139908,0.11481539,-0.030059932,-0.1609812,-0.07151465,0.00070771074,0.073325165,1.1407202,-0.2529182,0.37347922,0.010854315,-0.18742877,-0.09342028,-0.079891354,0.0065402463,0.076238856,0.18345138,0.021245167,-0.22178051,-0.4074685,-9.262399e-05,-0.005233979,0.024681065,0.043237496
0.05392138,0.105467856,-0.25943315,-0.049984932,-0.057664327,0.12900291,0.046459086,0.07002214,-0.03298979,0.0105212815,0.1770013,0.012132447,0.037036736,-0.7661624,0.15206221,-0.48637515,-0.094611384,0.215915,0.27710983,0.32878733,-0.22773698,0.024007307,-0.14881234,0.017634656,-0.7853771,0.07284753,-0.55944335,0.29334062,-0.5226235,0.8041189,-0.06485583,-0.5510257,-0.067983724,0.0041452646,0.055501923,0.96259683,-0.18327282,-0.529061,0.4160091,-0.00011225839,-0.0057412237,-0.0020709028,-0.05064972
0.025871146,-0.096456885,-0.29772693,0.09526106,0.0035281694,-0.20671663,-0.09486626,0.009355486,-0.23104267,0.0076569044,0.28335646,0.022250665,0.047643565,-0.39298257,-0.13917363,0.22723776,0.1675932,-0.5867562,0.6958729,-0.20002557,-0.33914268,0.0318396,0.001927623,0.007641524,-0.49769408,0.074543744,0.20752147,0.05784295,-0.1346538,-1.5567422,-0.010733019,-0.07520151,0.03794173,0.005387131,0.069837034,0.2986523,0.09195093,0.028096007,0.18377993,-0.00011401163,-0.0070479275,0.018287292,-4.2560045e-05
